          	     evap	     stor	     elev	    totIn
          	     3470	     3470	     3470	     3470
     DATE 	       AF	       AF	       AF	       AF

03/01/2010	     0.32	  7552.05	   350.39	    30.25
03/02/2010	    -3.61	  7552.05	   350.39	    31.24
03/03/2010	     2.97	  7552.05	   350.39	    38.88
03/04/2010	     3.25	  7552.05	   350.39	    34.23
03/05/2010	     3.38	  7552.05	   350.39	    30.88
03/06/2010	     2.59	  7552.05	   350.39	    29.94
03/07/2010	     3.88	  7552.05	   350.39	    29.41
03/08/2010	     3.01	  7552.05	   350.39	    29.14
03/09/2010	     0.26	  7552.05	   350.39	    28.65
03/10/2010	   -15.72	  7552.05	   350.39	    32.26
03/11/2010	    -4.58	  7552.05	   350.39	    87.70
03/12/2010	    -2.82	  7552.05	   350.39	    77.87
03/13/2010	     1.12	  7552.05	   350.39	    88.60
03/14/2010	     3.63	  7552.05	   350.39	    63.13
03/15/2010	     3.85	  7552.05	   350.39	    48.84
03/16/2010	     0.75	  7552.05	   350.39	    42.23
03/17/2010	     1.90	  7552.05	   350.39	    38.83
03/18/2010	     4.30	  7552.05	   350.39	    37.76
03/19/2010	     3.78	  7552.05	   350.39	    36.37
03/20/2010	     0.53	  7552.05	   350.39	    34.54
03/21/2010	     0.28	  7552.05	   350.39	    33.74
03/22/2010	     3.05	  7552.05	   350.39	    35.35
03/23/2010	     4.27	  7552.05	   350.39	    33.74
03/24/2010	     1.26	  7552.05	   350.39	    31.95
03/25/2010	     2.27	  7552.05	   350.39	    31.24
03/26/2010	     3.44	  7552.05	   350.39	    31.73
03/27/2010	     1.66	  7552.05	   350.39	    30.66
03/28/2010	     3.02	  7552.05	   350.39	    29.99
03/29/2010	     3.77	  7552.05	   350.39	    31.46
03/30/2010	     4.92	  7552.05	   350.39	    31.06
03/31/2010	     5.36	  7552.05	   350.39	    29.54
04/01/2010	     5.12	  7552.05	   350.39	    41.77
04/02/2010	     4.22	  7552.05	   350.39	    41.12
04/03/2010	     5.08	  7552.05	   350.39	    40.41
04/04/2010	     5.49	  7552.05	   350.39	    40.28
04/05/2010	     5.53	  7552.05	   350.39	    39.17
04/06/2010	     4.76	  7552.05	   350.39	    38.46
04/07/2010	     1.32	  7552.05	   350.39	    37.68
04/08/2010	    -2.79	  7552.05	   350.39	    38.20
04/09/2010	     4.74	  7552.05	   350.39	    50.82
04/10/2010	     4.79	  7552.05	   350.39	    43.14
04/11/2010	     5.17	  7552.05	   350.39	    38.33
04/12/2010	     5.15	  7552.05	   350.39	    37.22
04/13/2010	     5.09	  7552.05	   350.39	    35.85
04/14/2010	     5.03	  7552.05	   350.39	    35.01
04/15/2010	     4.85	  7552.05	   350.39	    34.42
04/16/2010	     4.65	  7552.05	   350.39	    34.16
04/17/2010	     5.06	  7552.05	   350.39	    33.58
04/18/2010	     3.70	  7552.05	   350.39	    32.60
04/19/2010	     0.92	  7552.05	   350.39	    31.76
04/20/2010	     3.84	  7552.05	   350.39	    31.17
04/21/2010	     4.93	  7552.05	   350.39	    33.06
04/22/2010	     5.34	  7552.05	   350.39	    32.99
04/23/2010	     0.55	  7552.05	   350.39	    31.11
04/24/2010	   -13.93	  7552.05	   350.39	    35.53
04/25/2010	     2.96	  7552.05	   350.39	    73.72
04/26/2010	     3.02	  7552.05	   350.39	    51.34
04/27/2010	     4.27	  7552.05	   350.39	    40.15
04/28/2010	     4.81	  7552.05	   350.39	    35.59
04/29/2010	     5.31	  7552.05	   350.39	    32.93
04/30/2010	     1.75	  7552.05	   350.39	    32.08
05/01/2010	     4.25	  7552.05	   350.39	    18.65
05/02/2010	     0.43	  7552.05	   350.39	    18.92
05/03/2010	   -36.68	  7552.05	   350.39	    57.34
05/04/2010	     4.79	  7552.05	   350.39	   127.00
05/05/2010	     5.66	  7552.05	   350.39	    54.61
05/06/2010	     5.45	  7552.05	   350.39	    37.47
05/07/2010	     5.26	  7552.05	   350.39	    29.88
05/08/2010	     4.56	  7552.05	   350.39	    26.20
05/09/2010	     2.62	  7552.05	   350.39	    23.97
05/10/2010	     0.43	  7552.05	   350.39	    22.72
05/11/2010	     4.26	  7552.05	   350.39	    23.18
05/12/2010	     4.65	  7552.05	   350.39	    23.54
05/13/2010	     4.45	  7552.05	   350.39	    22.56
05/14/2010	     4.11	  7552.05	   350.39	    19.98
05/15/2010	     3.77	  7552.05	   350.39	    19.74
05/16/2010	     2.90	  7552.05	   350.39	    18.29
05/17/2010	     3.61	  7552.05	   350.39	    25.26
05/18/2010	     5.01	  7552.05	   350.39	    26.67
05/19/2010	     4.60	  7552.05	   350.39	    18.88
05/20/2010	     1.72	  7552.05	   350.39	    15.98
05/21/2010	   -14.60	  7552.05	   350.39	    19.47
05/22/2010	     4.95	  7552.05	   350.39	    26.63
05/23/2010	     4.52	  7552.05	   350.39	    21.27
05/24/2010	     4.44	  7552.05	   350.39	    18.84
05/25/2010	     3.52	  7552.05	   350.39	    18.10
05/26/2010	     5.33	  7552.05	   350.39	    17.35
05/27/2010	     4.51	  7552.05	   350.39	    17.16
05/28/2010	    -5.13	  7552.05	   350.39	    17.04
05/29/2010	     1.33	  7552.05	   350.39	    17.20
05/30/2010	     0.67	  7552.05	   350.39	    15.83
05/31/2010	     1.95	  7552.05	   350.39	    26.98
06/01/2010	     3.67	  7552.05	   350.39	   105.49
06/02/2010	     4.23	  7552.05	   350.39	    61.48
06/03/2010	     2.99	  7552.05	   350.39	    54.44
06/04/2010	     4.29	  7552.05	   350.39	    28.12
06/05/2010	     3.76	  7552.05	   350.39	    35.07
06/06/2010	     0.67	  7552.05	   350.39	    25.68
06/07/2010	     3.56	  7552.05	   350.39	    20.90
06/08/2010	     3.81	  7552.05	   350.39	    18.14
06/09/2010	     2.21	  7552.05	   350.39	    15.56
06/10/2010	     3.69	  7552.05	   350.39	    14.80
06/11/2010	     3.38	  7552.05	   350.39	    13.48
06/12/2010	     4.97	  7552.05	   350.39	    12.83
06/13/2010	     4.95	  7552.05	   350.39	    12.75
06/14/2010	     4.83	  7552.05	   350.39	    11.10
06/15/2010	    -2.38	  7552.05	   350.39	    10.43
06/16/2010	    -7.78	  7552.05	   350.39	    18.55
06/17/2010	     0.44	  7552.05	   350.39	    16.56
06/18/2010	     4.45	  7552.05	   350.39	    12.89
06/19/2010	     4.79	  7552.05	   350.39	    11.98
06/20/2010	     4.60	  7552.05	   350.39	     9.93
06/21/2010	     4.29	  7552.05	   350.39	     9.40
06/22/2010	     4.73	  7552.05	   350.39	     8.99
06/23/2010	     4.92	  7552.05	   350.39	     8.92
06/24/2010	     4.08	  7552.05	   350.39	     8.08
06/25/2010	   -12.67	  7552.05	   350.39	     7.38
06/26/2010	     4.63	  7552.05	   350.39	     8.63
06/27/2010	     3.80	  7552.05	   350.39	     7.80
06/28/2010	    -3.55	  7552.05	   350.39	     6.11
06/29/2010	   -27.14	  7552.05	   350.39	     6.58
06/30/2010	    -0.01	  7552.05	   350.39	     9.93
07/01/2010	     2.55	  7552.05	   350.39	    11.02
07/02/2010	     4.12	  7552.05	   350.39	    12.25
07/03/2010	     4.08	  7552.05	   350.39	    21.00
07/04/2010	     4.06	  7552.05	   350.39	    12.98
07/05/2010	     4.31	  7552.05	   350.39	    10.22
07/06/2010	     4.82	  7552.05	   350.39	    10.39
07/07/2010	     4.74	  7552.05	   350.39	     9.45
07/08/2010	     4.03	  7552.05	   350.39	     8.99
07/09/2010	     3.65	  7552.05	   350.39	     8.65
07/10/2010	     4.62	  7552.05	   350.39	     8.77
07/11/2010	     0.20	  7552.05	   350.39	     8.48
07/12/2010	    -2.80	  7552.05	   350.39	     9.62
07/13/2010	    -2.44	  7552.05	   350.39	    10.39
07/14/2010	     3.85	  7552.05	   350.39	    10.94
07/15/2010	     3.30	  7552.05	   350.39	     9.96
07/16/2010	     3.24	  7552.05	   350.39	     7.71
07/17/2010	     2.11	  7552.05	   350.39	    11.79
07/18/2010	    -1.44	  7552.05	   350.39	    18.03
07/19/2010	     4.10	  7552.05	   350.39	    14.93
07/20/2010	     3.42	  7552.05	   350.39	    12.25
07/21/2010	     4.01	  7552.05	   350.39	     9.20
07/22/2010	     4.66	  7552.05	   350.39	     8.82
07/23/2010	     3.07	  7552.05	   350.39	     8.18
07/24/2010	     4.51	  7552.05	   350.39	     8.51
07/25/2010	     3.42	  7552.05	   350.39	     8.14
07/26/2010	     4.21	  7552.05	   350.39	     8.21
07/27/2010	     4.20	  7552.05	   350.39	     8.20
07/28/2010	     4.04	  7552.05	   350.39	    10.43
07/29/2010	     4.35	  7552.05	   350.39	     8.43
07/30/2010	     3.00	  7552.05	   350.39	     7.00
07/31/2010	    -4.10	  7552.05	   350.39	     5.55
08/01/2010	    -9.40	  7552.05	   350.39	     3.98
08/02/2010	    -0.64	  7552.05	   350.39	    20.49
08/03/2010	    -9.61	  7552.05	   350.39	    20.03
08/04/2010	     3.96	  7552.05	   350.39	    34.32
08/05/2010	   -10.05	  7552.05	   350.39	    14.20
08/06/2010	     1.40	  7552.05	   350.39	     9.46
08/07/2010	     3.52	  7552.05	   350.39	    10.02
08/08/2010	     3.75	  7552.05	   350.39	     8.00
08/09/2010	   -12.95	  7552.05	   350.39	     6.29
08/10/2010	     4.13	  7552.05	   350.39	     8.13
08/11/2010	     3.93	  7552.05	   350.39	     7.93
08/12/2010	     2.61	  7552.05	   350.39	     6.61
08/13/2010	     0.32	  7552.05	   350.39	     5.13
08/14/2010	   -27.44	  7552.05	   350.39	     7.82
08/15/2010	     2.23	  7552.05	   350.39	     7.95
08/16/2010	   -10.23	  7552.05	   350.39	     7.00
08/17/2010	    -2.36	  7552.05	   350.39	     6.24
08/18/2010	     2.94	  7552.05	   350.39	     7.41
08/19/2010	    -0.30	  7552.05	   350.39	     6.70
08/20/2010	     0.19	  7552.05	   350.39	     7.26
08/21/2010	    -7.24	  7552.05	   350.39	    21.08
08/22/2010	     3.49	  7552.05	   350.39	    37.65
08/23/2010	    -3.42	  7552.05	   350.39	    15.27
08/24/2010	     2.91	  7552.05	   350.39	     9.08
08/25/2010	     2.60	  7552.05	   350.39	     7.85
08/26/2010	     3.43	  7552.05	   350.39	     7.43
08/27/2010	     0.67	  7552.05	   350.39	     6.80
08/28/2010	     2.68	  7552.05	   350.39	     7.98
08/29/2010	     3.00	  7552.05	   350.39	     7.00
08/30/2010	     3.74	  7552.05	   350.39	     7.74
08/31/2010	     3.72	  7552.05	   350.39	     7.72
09/01/2010	     3.40	  7552.05	   350.39	    10.16
09/02/2010	     3.54	  7552.05	   350.39	     9.45
09/03/2010	     3.65	  7552.05	   350.39	     8.93
09/04/2010	     3.50	  7552.05	   350.39	     8.79
09/05/2010	     3.60	  7552.05	   350.39	     7.60
09/06/2010	     2.85	  7552.05	   350.39	     7.65
09/07/2010	     3.27	  7552.05	   350.39	     7.56
09/08/2010	     2.62	  7552.05	   350.39	     7.84
09/09/2010	     2.75	  7552.05	   350.39	     7.27
09/10/2010	     2.26	  7552.05	   350.39	     6.26
09/11/2010	    -2.46	  7552.05	   350.39	     6.89
09/12/2010	     3.34	  7552.05	   350.39	     9.59
09/13/2010	     3.41	  7552.05	   350.39	     9.78
09/14/2010	     3.02	  7552.05	   350.39	     8.84
09/15/2010	     3.39	  7552.05	   350.39	     7.39
09/16/2010	     3.25	  7552.05	   350.39	     7.25
09/17/2010	     3.40	  7552.05	   350.39	     7.40
09/18/2010	     3.17	  7552.05	   350.39	     7.17
09/19/2010	     3.45	  7552.05	   350.39	     7.45
09/20/2010	     3.18	  7552.05	   350.39	     7.18
09/21/2010	     3.06	  7552.05	   350.39	     7.06
09/22/2010	     3.13	  7552.05	   350.39	     7.13
09/23/2010	     3.00	  7552.05	   350.39	     7.00
09/24/2010	     2.98	  7552.05	   350.39	     6.98
09/25/2010	     0.43	  7552.05	   350.39	     5.43
09/26/2010	   -34.84	  7552.05	   350.39	     7.13
09/27/2010	   -15.40	  7552.05	   350.39	     9.69
09/28/2010	     1.50	  7552.05	   350.39	    11.16
09/29/2010	    -1.24	  7552.05	   350.39	    11.68
09/30/2010	   -10.18	  7552.05	   350.39	    13.90
10/01/2010	     2.69	  7552.05	   350.39	     9.82
10/02/2010	     2.42	  7552.05	   350.39	     7.86
10/03/2010	     2.04	  7552.05	   350.39	     6.04
10/04/2010	     2.37	  7552.05	   350.39	     6.37
10/05/2010	     2.53	  7552.05	   350.39	     6.53
10/06/2010	     2.69	  7552.05	   350.39	     6.69
10/07/2010	     2.70	  7552.05	   350.39	     6.70
10/08/2010	     2.67	  7552.05	   350.39	     6.67
10/09/2010	     2.75	  7552.05	   350.39	     6.75
10/10/2010	     2.53	  7552.05	   350.39	     6.53
10/11/2010	     1.98	  7552.05	   350.39	     5.98
10/12/2010	     1.97	  7552.05	   350.39	     5.97
10/13/2010	     2.44	  7552.05	   350.39	     6.44
10/14/2010	     2.33	  7552.05	   350.39	     6.33
10/15/2010	     2.32	  7552.05	   350.39	     6.32
10/16/2010	     2.41	  7552.05	   350.39	     6.41
10/17/2010	     1.97	  7552.05	   350.39	     5.97
10/18/2010	     2.22	  7552.05	   350.39	     6.22
10/19/2010	     1.68	  7552.05	   350.39	     5.68
10/20/2010	     1.19	  7552.05	   350.39	     5.19
10/21/2010	     2.24	  7552.05	   350.39	     6.24
10/22/2010	     2.07	  7552.05	   350.39	     6.07
10/23/2010	     1.93	  7552.05	   350.39	     5.93
10/24/2010	     1.03	  7552.05	   350.39	     5.03
10/25/2010	    -7.43	  7552.05	   350.39	     5.18
10/26/2010	     0.75	  7552.05	   350.39	     7.32
10/27/2010	   -14.37	  7552.05	   350.39	     8.86
10/28/2010	    -4.03	  7552.05	   350.39	    10.83
10/29/2010	     1.83	  7552.05	   350.39	    12.33
10/30/2010	     1.99	  7552.05	   350.39	     7.47
10/31/2010	     1.72	  7552.05	   350.39	     6.61
11/01/2010	     1.03	  7552.05	   350.39	     8.30
11/02/2010	     0.19	  7552.05	   350.39	     7.04
11/03/2010	   -14.91	  7552.05	   350.39	     9.66
11/04/2010	    -2.26	  7552.05	   350.39	    11.79
11/05/2010	     0.69	  7552.05	   350.39	    12.62
11/06/2010	     1.38	  7552.05	   350.39	    10.00
11/07/2010	     1.62	  7552.05	   350.39	     8.17
11/08/2010	     1.82	  7552.05	   350.39	     9.31
11/09/2010	     1.76	  7552.05	   350.39	     8.57
11/10/2010	     1.63	  7552.05	   350.39	     8.48
11/11/2010	     1.55	  7552.05	   350.39	     8.74
11/12/2010	     1.46	  7552.05	   350.39	     8.22
11/13/2010	     1.32	  7552.05	   350.39	     7.52
11/14/2010	     0.22	  7552.05	   350.39	     8.83
11/15/2010	    -2.57	  7552.05	   350.39	     9.52
11/16/2010	    -4.67	  7552.05	   350.39	    17.28
11/17/2010	     1.09	  7552.05	   350.39	    16.80
11/18/2010	     1.26	  7552.05	   350.39	    11.53
11/19/2010	     1.15	  7552.05	   350.39	    10.14
11/20/2010	     0.73	  7552.05	   350.39	    10.22
11/21/2010	     0.86	  7552.05	   350.39	     9.92
11/22/2010	     0.77	  7552.05	   350.39	     9.00
11/23/2010	    -0.55	  7552.05	   350.39	     9.61
11/24/2010	     0.75	  7552.05	   350.39	     9.96
11/25/2010	     0.12	  7552.05	   350.39	    10.22
11/26/2010	    -0.68	  7552.05	   350.39	    10.79
11/27/2010	     0.81	  7552.05	   350.39	    10.40
11/28/2010	     0.15	  7552.05	   350.39	     8.91
11/29/2010	   -10.41	  7552.05	   350.39	    10.05
11/30/2010	   -24.98	  7552.05	   350.39	    19.73
